hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,global_access,extended,13,,permit,,whgroup_ad_ports,,,,,any,,,whgroup_ad_servers,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,14,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,15,,deny,,,ip,,,Corp-WiFi-Subnets,,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,16,CHG0112231,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,17,,permit,,,tcp,,,grp-scc-commvault-svrs,,,,,any,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,18,CHG0112231,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,19,,permit,,,tcp,,,grp-ld6-commvault-svrs,,,,,any,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,20,CHG0121600,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,21,,permit,,,tcp,,,grp-gib-commvault-svrs,,,,,any,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,22,CHG0112231,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,23,,permit,,,tcp,,,,any,,,grp-scc-commvault-svrs,,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,24,Standard rule - CHG0083747,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,25,,permit,,AD-global-rule-ports,,,,,any,,,WHGROUP-AD-SERVERS,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,26,CHG0112231,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,27,,permit,,,tcp,,,,any,,,grp-ld6-commvault-svrs,,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,28,CHG0121600,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,29,,permit,,,tcp,,,,any,,,grp-gib-commvault-svrs,,,TCP-8400-8403,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,30,,permit,,,tcp,,,Athene-Servers,,,,,any4,ssh,,,,,active
uk-sc1-fw01-sec,global_access,extended,31,Wily global access - CHG0081701,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,32,,permit,,wily-outbound-ports,,,,wily-svrs_all,,,,wily-access-group,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,33,CHG0101535,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,34,,permit,,,tcp,,,,10.120.0.0 255.255.0.0,,,DM_INLINE_NETWORK_57,,,DM_INLINE_TCP_19,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,35,CHG0106526,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,36,,permit,,Rundeck-WinRM-Ports,,,,Rundeck-Servers,,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,37,,permit,,wily-inbound-ports,,,,wily-access-group,,,,wily-svrs_all,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,38,CHG0078639,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,39,,permit,,,ip,,,,any,,,WebProxies-CX-SCC,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,40,Standard rule - CHG0083506,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,41,,permit,,Infoblox-Standard-Ports,,,,,any4,,,infoblox-all-dns-servers,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,42,CHG0097030,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,43,,permit,,,tcp,,,,any4,,,MailHosts,,smtp,,,,,active
uk-sc1-fw01-sec,global_access,extended,44,CHG0067511 - allow all hosts to send SNMP traps to Splunk Heavy Forwarder,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,45,,permit,,,udp,,,,any,,sc1uxpremn74,,,snmptrap,,,,,active
uk-sc1-fw01-sec,global_access,extended,46,CHG0067511 - allow Splunk Heavy Forwarder secure access to management protocols and SNMP agent,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,47,CHG0081848 ,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,48,,permit,,,tcp,,,,any4,,SCC_SNOW_Collector,,,https,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,49,Global Rules,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,50,,permit,8089,,,,,,any,,sc1uxpromn012,,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,51,CHG0094403,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,52,,permit,,DM_INLINE_SERVICE_11,,,,Albos-EPOS-Access,,,,EPOS-ALBOS,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,53,CHG0116053,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,54,,permit,,,tcp,,,,10.0.0.0 255.0.0.0,,,DM_INLINE_NETWORK_89,,,LDAP-Services,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,55,,permit,,splunk_mgmt,,,sc1uxpremn74,,,,,,any,,,,,,active
uk-sc1-fw01-sec,global_access,extended,56,CHG0109764,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,57,,permit,,,ip,,,RFC-1918,,,,DM_INLINE_NETWORK_73,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,58,CHG0109028,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,59,,permit,,,ip,,,RFC-1918,,,,RDS-KMS-server,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,60,Standard rule - CHG0083593,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,61,,permit,,,icmp,,,,any,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,62,CHG0115147 CHG0118220,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,63,,permit,,DM_INLINE_SERVICE_16,,,,,any,,,DM_INLINE_NETWORK_88,,,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,64,CHG0119053,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,65,,permit,,,tcp,,,DM_INLINE_NETWORK_90,,10.120.163.33,,,,8083,,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,66,CHG0122435, CHG0133580,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,67,,permit,,DM_INLINE_SERVICE_26,,,,skybox-appliances,,,ClassA-8,,,,,,,,active
uk-sc1-fw01-sec,global_access,extended,68,CHG0126941,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,global_access,extended,69,,permit,,,tcp,,,ClaraNet-Discovery-Server,,,,,10.120.0.0 255.255.0.0,,DM_INLINE_TCP_28,,informational,300,active
uk-sc1-fw01-sec,global_access,extended,70,,deny,,,ip,,,,any,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,CAPTURE1,extended,1,,permit,,,tcp,10.120.173.51,,,,10.100.4.181,,,,9261,,,,,active
uk-sc1-fw01-sec,CAPTURE1,extended,2,,permit,,,tcp,10.100.4.181,,,,,,,,9261,,,,,active
