Section,rule,display name,action,source,dest,service
pp3_trading_aws-TAZ,6,pp3_trading-data-ports,ALLOW,"10.195.73.0/24","100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","TCP/9042"
pp3_trading_aws-TAZ,7,pp3_kafka-ports,ALLOW,"10.195.73.0/24","100.72.214.0/23
100.72.212.0/23
100.72.208.0/23
100.72.220.0/23
100.72.210.0/23
100.72.218.0/23
100.72.222.0/23","TCP/9094"
pp3_trading_aws-TAZ,8,pp3_consul-access,ALLOW,"10.195.73.0/24","100.99.36.0/23
100.100.32.0/23
100.98.224.0/19
100.101.66.0/23
100.98.192.0/19
100.101.68.0/23
100.99.32.0/23
100.99.34.0/23
100.101.64.0/23","TCP/80"
pp3_trading_aws-TAZ,9,pp3_cassandra-ports,ALLOW,"100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","10.195.5.108","TCP/9042"
pp3_trading_aws-TAZ,10,pp3_http,ALLOW,"100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","10.195.5.108","TCP/80"
pp3_trading_aws-TAZ,11,pp3_kafka-ports,ALLOW,"10.195.73.0/24","100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","TCP/9094"
pp3_trading_aws-TAZ,12,pp3_web-ports,ALLOW,"10.216.140.200","100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","TCP/80"
pp3_trading_aws-TAZ,13,pp3_rabbitmq-ports,ALLOW,"100.72.214.0/23
100.72.212.0/23
100.72.208.0/23
100.72.220.0/23
100.72.210.0/23
100.72.218.0/23
100.72.222.0/23","10.195.73.0/24","TCP/4369"
pp3_trading_aws-TAZ,14,pp3_http,ALLOW,"10.216.140.200","100.99.36.0/23
100.100.32.0/23
100.98.224.0/19
100.101.66.0/23
100.98.192.0/19
100.101.68.0/23
100.99.32.0/23
100.99.34.0/23
100.101.64.0/23","TCP/80"
pp3_trading_aws-TAZ,15,pp3_stingray-ports,ALLOW,"10.216.140.200","100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","TCP/61432"
pp3_trading_aws-TAZ,16,pp3_http,ALLOW,"100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","255.255.255.255","TCP/80"
pp3_trading_aws-TAZ,17,pp3_http,ALLOW,"100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","10.195.5.210","TCP/80"
pp3_trading_aws-TAZ,18,pp3_http,ALLOW,"10.195.67.36
10.195.69.68
10.195.69.67
10.195.69.69
10.195.69.64
10.195.69.63
10.195.69.66
10.195.69.65
10.195.69.60
10.195.78.48
10.195.69.62
10.195.78.47
10.195.69.61
10.195.78.64
10.195.78.63
10.195.78.62
10.195.78.61
10.195.78.65
10.195.78.60
10.195.67.201
10.195.67.202
10.195.68.25
10.195.67.200
10.195.69.74
10.195.69.76
10.195.67.209
10.195.69.71
10.195.69.70
10.195.69.73
10.195.78.59
10.195.67.207
10.195.69.72
10.195.67.208
10.195.67.205
10.195.67.206
10.195.67.203
10.195.67.204
10.195.78.75
10.195.78.79
10.195.78.78
10.195.78.77
10.195.78.76
10.195.68.137
10.195.67.212
10.195.67.213
10.195.67.210
10.195.67.211
10.195.67.214
10.195.67.215
10.195.78.82
10.195.78.81
10.195.78.80
10.195.68.44
10.195.69.12
10.195.67.188
10.195.67.189
10.195.69.14
10.195.67.186
10.195.67.187
10.195.67.184
10.195.69.11
10.195.67.185
10.195.78.96
10.195.78.95
10.195.68.150
10.195.78.13
10.195.68.151
10.195.67.194
10.195.67.191
10.195.69.17
10.195.67.190
10.195.69.19
10.195.69.18
10.195.68.56
10.195.69.24
10.195.68.55
10.195.67.199
10.195.69.26
10.195.69.25
10.195.67.197
10.195.69.20
10.195.67.198
10.195.68.54
10.195.69.22
10.195.68.53
10.195.67.196
10.195.69.21
10.195.78.20
10.195.78.24
10.195.78.22
10.195.78.21
10.195.69.28
10.195.69.27
10.195.69.29
10.195.70.13
10.195.69.35
10.195.69.34
10.195.69.37
10.195.69.36
10.195.69.31
10.195.69.33
10.195.69.32
10.195.68.60
10.195.78.14
10.195.78.19
10.195.70.14
10.195.78.31
10.195.78.30
10.195.78.34
10.195.78.33
10.195.78.32
10.195.69.39
10.195.69.38
10.195.69.46
10.195.69.45
10.195.69.42
10.195.69.44
10.195.69.43
10.195.78.28
10.195.78.27
10.195.78.26
10.195.69.40
10.195.78.25
10.195.78.42
10.195.78.41
10.195.78.46
10.195.78.45
10.195.78.44
10.195.78.43
10.195.70.35
10.195.69.57
10.195.70.34
10.195.69.56
10.195.70.33
10.195.69.59
10.195.67.35
10.195.69.58
10.195.69.53
10.195.69.52
10.195.69.55
10.195.69.54
10.195.69.51
10.195.69.50
10.195.70.36","100.72.214.0/23
100.72.212.0/23
100.72.216.0/23
100.72.178.0/23
100.72.208.0/23
100.72.210.0/23
100.72.218.0/23
100.72.176.0/23
100.72.180.0/23","TCP/80"
pp3_trading_aws-TAZ,19,pp3_kafka-alertmanager,ALLOW,"10.195.73.144
10.195.73.147
10.195.73.148
10.195.73.145
10.195.73.146
10.195.73.149
10.195.73.150
10.195.73.151
10.195.73.154
10.195.73.155
10.195.73.152
10.195.73.153
10.195.73.158
10.195.73.159
10.195.73.156
10.195.73.157
10.195.73.161
10.195.73.162
10.195.73.160
10.195.73.165
10.195.73.166
10.195.73.163
10.195.73.164
10.195.73.169
10.195.73.202
10.195.73.203
10.195.73.167
10.195.73.168
10.195.73.206
10.195.73.207
10.195.73.204
10.195.73.205
10.195.73.208
10.195.73.209
10.195.73.172
10.195.73.173
10.195.73.170
10.195.73.171
10.195.73.176
10.195.73.210
10.195.73.174
10.195.73.175
10.195.73.213
10.195.73.214
10.195.73.211
10.195.73.179
10.195.73.212
10.195.73.217
10.195.73.218
10.195.73.215
10.195.73.216
10.195.73.219
10.195.73.80
10.195.73.81
10.195.73.82
10.195.73.83
10.195.73.220
10.195.73.100
10.195.73.188
10.195.73.221
10.195.73.103
10.195.73.224
10.195.73.104
10.195.73.225
10.195.73.101
10.195.73.189
10.195.73.222
10.195.73.102
10.195.73.223
10.195.73.107
10.195.73.108
10.195.73.105
10.195.73.226
10.195.73.106
10.195.73.227
10.195.73.109
10.195.73.78
10.195.73.79
10.195.73.190
10.195.73.94
10.195.73.191
10.195.73.95
10.195.73.96
10.195.73.192
10.195.73.193
10.195.73.110
10.195.73.111
10.195.73.112
10.195.73.113
10.195.73.118
10.195.73.119
10.195.73.121
10.195.73.122
10.195.73.120
10.195.73.125
10.195.73.123
10.195.73.124
10.195.73.129
10.195.73.97
10.195.73.98
10.195.73.99
10.195.73.250
10.195.73.132
10.195.73.253
10.195.73.133
10.195.73.254
10.195.73.130
10.195.73.251
10.195.73.131
10.195.73.252
10.195.73.136
10.195.73.137
10.195.73.134
10.195.73.135
10.195.73.138
10.195.73.23
10.195.73.24","100.73.178.0/23
100.73.176.0/23
100.73.180.0/23","TCP/9094"
pp3_trading_horseracing-THR,0,pp3_asdi-port,ALLOW,"10.195.73.0/24","10.191.5.236","TCP/7011"
pp3_trading_platform-TRP,0,pp3_ui-ports,ALLOW,"10.1.74.0/24
10.1.21.0/24
10.1.152.0/23
10.210.102.0/24
10.215.73.0/24
10.210.200.0/23","10.195.5.210
10.195.5.108
10.195.5.186","TCP/8080"
pp3_trading_platform-TRP,1,pp3_ui-ports,ALLOW,"192.168.48.0/20
192.168.2.0/23
10.53.0.0/24
10.180.18.0/23
10.18.6.0/24
10.172.192.0/24
10.55.227.128/27
10.1.152.0/23
10.55.15.128/27
10.18.2.0/24
10.1.74.0/24
10.1.21.0/24
10.1.112.0/23
10.1.18.0/24","10.195.4.108","TCP/8080"
pp3_trading_platform-TRP,2,pp3_ui-ports,ALLOW,"10.195.73.0/24","10.195.5.210
10.195.5.108
10.195.5.186","TCP/8080"
pp3_trading_platform-TRP,3,pp3_ui-ports,ALLOW,"10.195.5.0/24","10.1.74.0/24
10.1.21.0/24
10.1.152.0/23
10.210.102.0/24
10.215.73.0/24
10.210.200.0/23","TCP/8080"
pp3_trading_platform-TRP,4,pp3_ui-ports,ALLOW,"10.195.5.0/24","10.210.102.0/24","TCP/8080"
pp3_trading_platform-TRP,5,pp3_http,ALLOW,"10.53.0.0/24","10.195.4.161","TCP/80"
pp3_trading_platform-TRP,6,pp3_oracle-database,ALLOW,"10.195.73.0/24","10.1.29.140","TCP/1521"
pp3_trading_platform-TRP,7,pp3_http,ALLOW,"10.215.67.174
10.215.67.173","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,8,pp3_http,ALLOW,"10.195.5.0/24","10.220.176.82
10.215.74.46","TCP/80"
pp3_trading_platform-TRP,9,pp3_http,ALLOW,"10.215.74.27
10.215.70.10","10.195.73.0/24","TCP/80"
pp3_trading_platform-TRP,10,pp3_http,ALLOW,"10.180.74.31","10.195.73.0/24","TCP/80"
pp3_trading_platform-TRP,11,pp3_scoreboard-amq-port,ALLOW,"10.195.5.0/24","10.215.98.91
10.215.98.92","TCP/61301"
pp3_trading_platform-TRP,12,pp3_new-scoreboard-amq-ports,ALLOW,"10.195.73.0/24","10.195.5.20","TCP/61301"
pp3_trading_platform-TRP,13,pp3_new-scoreboard-amq-ports,ALLOW,"10.215.73.11
10.215.73.12","10.195.5.20","TCP/61301"
pp3_trading_platform-TRP,14,pp3_scoreboard-amq-port,ALLOW,"10.195.73.0/24","10.195.5.210
10.195.5.108
10.195.5.186","TCP/61301"
pp3_trading_platform-TRP,15,pp3_riak-virtual-server,ALLOW,"10.195.73.0/24","10.195.5.210
10.195.5.108
10.195.5.186","TCP/8087"
pp3_trading_platform-TRP,16,pp3_http,ALLOW,"192.168.48.0/20
192.168.2.0/23
192.168.24.0/22","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,17,pp3_http,ALLOW,"10.195.5.210
10.195.5.108
10.195.5.186","10.172.48.80","TCP/80"
pp3_trading_platform-TRP,18,pp3_http,ALLOW,"10.215.66.42
10.215.66.41","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,19,pp3_dev-amq,ALLOW,"10.195.4.108","10.195.73.0/24","TCP/61613"
pp3_trading_platform-TRP,20,pp3_kafka-ports,ALLOW,"10.195.4.108","10.195.73.0/24","TCP/9092"
pp3_trading_platform-TRP,21,pp3_stomp-amq,ALLOW,"10.215.73.11
10.215.73.12","10.195.5.210
10.195.5.108
10.195.5.186","TCP/61381"
pp3_trading_platform-TRP,22,pp3_https,ALLOW,"10.195.73.0/24","10.201.230.17
10.121.4.124","TCP/443"
pp3_trading_platform-TRP,23,pp3_provisioning-ports,ALLOW,"10.195.73.0/24","10.201.230.17
10.121.4.124","TCP/22"
pp3_trading_platform-TRP,24,pp3_http,ALLOW,"10.195.5.11","10.172.48.80","TCP/80"
pp3_trading_platform-TRP,25,pp3_https,ALLOW,"10.195.7.0/24","122.102.18.145","TCP/443"
pp3_trading_platform-TRP,26,pp3_http,ALLOW,"10.1.113.77
10.1.113.87
10.1.113.82
10.1.113.79
10.1.113.78","10.195.4.161","TCP/80"
pp3_trading_platform-TRP,27,pp3_https,ALLOW,"10.195.73.0/24","10.201.230.17","TCP/443"
pp3_trading_platform-TRP,28,pp3_http,ALLOW,"10.210.72.121
10.210.72.122","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,29,pp3_http,ALLOW,"10.180.18.0/23
10.1.74.0/24
10.1.21.0/24
10.18.6.0/24
10.172.192.0/24
10.55.227.128/27
10.1.152.0/23
10.1.112.0/23
10.55.15.128/27
10.18.2.0/24
10.1.18.0/24","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,30,pp3_http,ALLOW,"10.1.13.177
10.1.30.138
10.1.13.212
10.1.30.39
10.1.13.216
10.1.13.117
10.1.13.84
10.1.30.77
10.1.30.94
10.1.30.95
10.1.30.80
10.1.30.194
10.1.30.154
10.1.67.186
10.1.13.150
10.1.30.179
10.1.66.60
10.1.30.67
10.1.13.30
10.1.30.68
10.1.30.65
10.1.13.98
10.1.13.54
10.1.30.88
10.1.30.66
10.1.30.180
10.1.66.34
10.1.66.33
10.1.66.59
10.1.66.58
10.1.30.246","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,31,pp3_ui-ports,ALLOW,"10.1.13.177
10.1.30.138
10.1.13.212
10.1.30.39
10.1.13.216
10.1.13.117
10.1.13.84
10.1.30.77
10.1.30.94
10.1.30.95
10.1.30.80
10.1.30.194
10.1.30.154
10.1.67.186
10.1.13.150
10.1.30.179
10.1.66.60
10.1.30.67
10.1.13.30
10.1.30.68
10.1.30.65
10.1.13.98
10.1.13.54
10.1.30.88
10.1.30.66
10.1.30.180
10.1.66.34
10.1.66.33
10.1.66.59
10.1.66.58
10.1.30.246","10.195.4.108","TCP/8080"
pp3_trading_platform-TRP,32,pp3_http,ALLOW,"10.195.5.0/24","10.215.70.11","TCP/80"
pp3_trading_platform-TRP,33,pp3_riak-ports,ALLOW,"10.195.73.0/24","10.195.5.210
10.195.5.108
10.195.5.186","TCP/9080"
pp3_trading_platform-TRP,34,pp3_http,ALLOW,"10.195.5.11","10.172.194.198","TCP/80"
pp3_trading_platform-TRP,35,pp3_http,ALLOW,"10.195.5.11","10.172.193.180","TCP/80"
pp3_trading_platform-TRP,36,pp3_http,ALLOW,"10.195.73.0/24","10.195.5.70","TCP/80"
pp3_trading_platform-TRP,37,pp3_ui-ports,ALLOW,"10.123.12.106
10.123.12.215
10.123.12.146
10.123.12.137
10.123.12.28
10.123.13.142
10.123.12.13
10.123.13.198
10.123.13.58
10.123.12.57
10.123.12.45
10.123.12.22
10.123.13.65
10.123.13.116
10.123.12.196
10.123.12.182","10.195.4.108","TCP/8080"
pp3_trading_platform-TRP,38,pp3_http,ALLOW,"10.123.12.106
10.123.12.215
10.123.12.146
10.123.12.137
10.123.12.28
10.123.13.142
10.123.12.13
10.123.13.198
10.123.13.58
10.123.12.57
10.123.12.45
10.123.12.22
10.123.13.65
10.123.13.116
10.123.12.196
10.123.12.182","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,39,pp3_rabbit-amq-ui,ALLOW,"255.255.255.255","10.195.5.210
10.195.5.108
10.195.5.186","TCP/5672"
pp3_trading_platform-TRP,40,pp3_http,ALLOW,"10.201.230.17","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,41,pp3_http,ALLOW,"10.195.73.0/24","255.255.255.255","TCP/80"
pp3_trading_platform-TRP,42,pp3_http,ALLOW,"255.255.255.255","10.195.4.108","TCP/80"
pp3_trading_platform-TRP,43,pp3_http,ALLOW,"10.195.5.11","100.100.46.0/23
100.100.32.0/23
10.188.37.0/24
10.188.53.0/24
100.98.228.0/23
100.98.224.0/23
100.98.226.0/23
100.98.206.0/23
10.188.21.0/24
100.98.192.0/23","TCP/80"
pp3_trading_platform-TRP,44,pp3_rabbit-amq-ui,ALLOW,"100.72.178.0/23
100.72.212.0/23
100.72.208.0/23
100.72.210.0/23
100.72.176.0/23
100.72.180.0/23","10.195.5.108
10.195.73.11
10.195.73.12","TCP/5672"
pp3_trading_platform-TRP,45,pp3_http,ALLOW,"10.123.12.0/23","10.195.4.108","TCP/80"
pp3_trading_platform-TRP,46,pp3_http,ALLOW,"10.123.12.0/23","10.195.5.210
10.195.5.108
10.195.5.186","TCP/80"
pp3_trading_platform-TRP,47,pp3_http,ALLOW,"192.168.48.0/20
192.168.2.0/23
192.168.24.0/22","10.195.4.108","TCP/80"
pp3_trading_platform-TRP,48,pp3_http,ALLOW,"10.195.5.11","255.255.255.255","TCP/80"
pp3_turin-international-TRN1.1.0,0,pp3_http,ALLOW,"10.195.67.41
10.195.67.38","10.195.5.115","TCP/80"
pp3_turin-international-TRN1.1.0,1,pp3_oracle-port,ALLOW,"10.195.67.41
10.195.67.38","10.1.29.140","TCP/1521"
pp3_turin-international-TRN1.1.0,2,pp3_http,ALLOW,"10.215.67.52
10.215.67.51","10.195.5.115","TCP/80"
pp3_turin-international-TRN1.1.0,3,pp3_http,ALLOW,"192.168.2.0/23","10.195.5.115","TCP/80"
pp3_whapi-WHP,0,pp3_web-ports,ALLOW,"10.215.98.156
10.215.98.157
10.215.98.158
10.215.98.159
10.215.98.160","10.195.5.70","TCP/80"
pp3_whapi-WHP,1,pp3_http,ALLOW,"255.255.255.255","10.193.5.155
10.193.5.161","TCP/80"
pp3_whapi-WHP,2,pp3_https,ALLOW,"10.1.29.114","10.195.5.70","TCP/443"
pp3_whapi-WHP,3,pp3_web-ports,ALLOW,"10.215.37.181","10.193.5.155
10.193.5.161","TCP/80"
pp3_whapi-WHP,4,pp3_tcp-9191,ALLOW,"10.215.37.181","10.195.5.86
10.195.5.34
10.195.5.35","TCP/9191"
pp3_whapi-WHP,5,pp3_http,ALLOW,"10.215.37.181","255.255.255.255","TCP/80"
pp3_whapi-WHP,6,pp3_http,ALLOW,"10.215.37.181","255.255.255.255","TCP/80"
pp3_whapi-WHP,7,pp3_https,ALLOW,"10.215.37.181","255.255.255.255","TCP/443"
pp3_whapi-WHP,8,pp3_tcp-9191,ALLOW,"192.168.2.0/23
10.17.100.0/24","10.195.5.86
10.195.5.34
10.195.5.35","TCP/9191"
pp3_whapi-WHP,9,pp3_web-ports,ALLOW,"255.255.255.255","10.195.5.70","TCP/80"
pp3_whapi-WHP,10,pp3_tcp-9191,ALLOW,"255.255.255.255","255.255.255.255","TCP/9191"
pp3_whapi-WHP,11,pp3_web-ports,ALLOW,"10.17.100.20
10.17.100.50
10.17.100.30
10.180.18.229
10.1.29.37
10.180.18.60
10.17.100.6","10.195.5.70","TCP/80"
pp3_whapi-WHP,12,pp3_https,ALLOW,"100.76.182.0/23
100.76.178.0/23
100.76.176.0/23
100.76.186.0/23
100.76.180.0/23
100.76.184.0/23","10.195.5.70","TCP/443"
pp3_whapi-WHP,13,pp3_web-ports,ALLOW,"255.255.255.255","10.195.5.70","TCP/80"
pp3_whc-nexus-NEX,0,pp3_nexus_rep_ports,ALLOW,"10.210.154.0/24
10.195.64.0/18
10.195.0.0/18","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,1,pp3_nexus_rep_ports,ALLOW,"10.195.67.0/24
10.195.3.0/24","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,2,pp3_nfs_nas_ports,ALLOW,"10.195.10.0/24","10.120.46.0/24","TCP/111"
pp3_whc-nexus-NEX,3,pp3_smtp,ALLOW,"10.195.3.13
10.195.3.14","10.180.33.164
10.210.33.165
10.180.33.165
10.210.33.164
10.120.33.164
10.120.33.165","TCP/25"
pp3_whc-nexus-NEX,4,pp3_nexus_rep_ports,ALLOW,"192.168.48.0/20
10.53.0.0/24
10.17.100.0/24
192.168.2.0/23
10.180.18.0/23
10.180.20.0/24
10.1.142.0/23
192.168.200.0/23
10.1.74.0/24
10.17.144.0/23
192.168.12.0/22
10.1.82.0/23
10.1.52.0/23
10.18.23.64/26
10.55.12.0/22
10.1.86.0/23
10.1.58.0/23
192.168.16.0/22
10.1.144.0/23
10.172.199.0/24
10.1.78.0/24
10.18.2.0/24
192.168.0.0/21
10.17.8.0/24
10.55.224.0/22
10.1.22.0/24
10.3.60.0/24
10.18.24.160/27","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,5,pp3_nexus_rep_ports,ALLOW,"10.210.201.0/24
10.93.137.160/28
10.241.0.0/16
100.96.0.0/13
100.100.64.0/19
10.191.0.0/16
10.181.0.0/16
10.208.0.0/16
100.98.192.0/19
10.55.18.0/24
10.195.0.0/16
10.193.0.0/16
100.72.0.0/13
10.116.0.0/16
10.201.230.0/24
100.104.0.0/13
10.125.0.0/16
10.121.0.0/16
100.98.128.0/19
10.161.0.0/16
10.119.0.0/16
100.100.32.0/19
10.93.137.96/28
10.115.0.0/16
10.114.0.0/16
100.100.96.0/19
100.98.160.0/19
100.100.0.0/19
100.98.224.0/19
10.178.96.0/20
10.210.200.0/24","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,6,pp3_backup_ports,ALLOW,"10.195.3.13
10.195.3.14","10.210.143.171","TCP/8080"
pp3_whc-nexus-NEX,7,pp3_doc_reg_ports,ALLOW,"10.55.18.0/24","10.195.4.205","TCP/80"
pp3_whc-nexus-NEX,8,pp3_doc_reg_ports,ALLOW,"10.214.172.3
10.115.172.3
10.212.172.3
10.118.197.11
10.120.172.4
10.118.197.12
10.120.172.3
10.210.200.107","10.195.4.205","TCP/80"
pp3_whc-nexus-NEX,9,pp3_nexus-gui,ALLOW,"10.210.163.0/24","10.195.4.205","TCP/8443"
pp3_whc-nexus-NEX,10,pp3_nexus-gui,ALLOW,"10.114.32.96/27","10.195.4.205","TCP/8443"
pp3_whc-nexus-NEX,11,pp3_https,ALLOW,"172.17.1.0/24","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,12,pp3_https,ALLOW,"172.17.1.0/24","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,13,pp3_http,ALLOW,"10.195.3.13
10.195.3.14","10.210.201.227","TCP/80"
pp3_whc-nexus-NEX,14,pp3_nexus,ALLOW,"10.195.3.13
10.195.3.14","10.210.200.230","TCP/8081"
pp3_whc-nexus-NEX,15,pp3_https,ALLOW,"10.174.104.0/24
10.174.111.128/25","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,16,pp3_https,ALLOW,"10.174.104.0/24
10.174.111.128/25","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,17,pp3_web-services,ALLOW,"10.215.175.47","10.195.3.13
10.195.3.14","TCP/80"
pp3_whc-nexus-NEX,18,pp3_https,ALLOW,"10.236.0.0/16","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,19,pp3_nexus-gui,ALLOW,"10.120.193.235
10.180.193.235
10.180.193.236
10.112.208.11
10.120.193.236
10.210.193.236
10.210.193.235
10.112.208.12","10.195.3.13
10.195.3.14","TCP/8443"
pp3_whc-nexus-NEX,20,pp3_nexus-secure,ALLOW,"10.1.29.35
10.1.29.36
10.1.29.150
10.211.163.15","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,21,pp3_nexus-gui,ALLOW,"10.114.32.0/24","10.195.4.205","TCP/8443"
pp3_whc-nexus-NEX,22,pp3_https,ALLOW,"10.180.163.0/24","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,23,pp3_https,ALLOW,"10.180.163.198","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,24,pp3_https,ALLOW,"10.180.163.50
10.112.12.150","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,25,pp3_https,ALLOW,"10.178.0.0/15","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,26,pp3_nexus-gui,ALLOW,"10.178.0.0/15","10.195.3.13
10.195.3.14","TCP/8443"
pp3_whc-nexus-NEX,27,pp3_https,ALLOW,"10.178.0.0/15","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,28,pp3_nexus-gui,ALLOW,"10.18.23.64/26
10.18.24.160/27","10.195.3.13
10.195.3.14","TCP/8443"
pp3_whc-nexus-NEX,29,pp3_web-services,ALLOW,"10.180.163.198","255.255.255.255","TCP/80"
pp3_whc-nexus-NEX,30,pp3_nexus-secure,ALLOW,"100.79.82.0/23
100.79.80.0/23
100.79.84.0/23","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,31,pp3_nexus-secure,ALLOW,"100.81.4.0/23
100.81.34.0/23
100.81.66.0/23
100.81.0.0/23
100.81.2.0/23
100.81.36.0/23
100.81.32.0/23
100.81.68.0/23
100.81.64.0/23","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,32,pp3_nexus-secure,ALLOW,"100.81.4.0/23
100.81.34.0/23
100.81.66.0/23
100.81.0.0/23
100.81.2.0/23
100.81.36.0/23
100.81.32.0/23
100.81.68.0/23
100.81.64.0/23","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,33,pp3_nfs_nas_ports,ALLOW,"10.195.10.0/24","10.156.5.170","TCP/111"
pp3_whc-nexus-NEX,34,pp3_https,ALLOW,"10.195.3.13
10.195.3.14","255.255.255.255/32
52.218.0.0/17","TCP/443"
pp3_whc-nexus-NEX,35,pp3_nexus-secure,ALLOW,"255.255.255.255","10.195.3.13
10.195.3.14","TCP/443"
pp3_whc-nexus-NEX,36,pp3_nexus-secure,ALLOW,"255.255.255.255","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,37,pp3_nexus-secure,ALLOW,"10.93.137.160/28
10.161.0.0/16
10.93.137.96/28","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,38,pp3_nexus-secure,ALLOW,"255.255.255.255","10.195.4.205","TCP/443"
pp3_whc-nexus-NEX,39,pp3_nexus-secure,ALLOW,"255.255.255.255","10.195.3.13
10.195.3.14","TCP/443"
pp3_xdc-aws-pp-fw-xdc-aws-pp,0,pp3_web-service,ALLOW,"100.76.194.0/24
100.76.193.0/24
100.76.192.0/24","10.195.5.115","TCP/80"
pp3_xdc-aws-pp-fw-xdc-aws-pp,1,pp3_web-service,ALLOW,"100.74.212.0/23
100.74.210.0/23
100.74.214.0/23","10.195.5.115","TCP/80"
pp3_xdc-aws-pp-fw-xdc-aws-pp,2,pp3_web-service,ALLOW,"100.74.212.0/23
100.74.210.0/23
100.74.214.0/23","10.116.5.194","TCP/80"
pp3_xdc-aws-pp-fw-xdc-aws-pp,3,pp3_web-service,ALLOW,"100.76.194.0/24
100.76.193.0/24
100.76.192.0/24","10.116.5.194","TCP/80"
pp3_xdc-aws-pp-fw-xdc-aws-pp,4,pp3_web-service,ALLOW,"100.76.161.0/24
100.76.160.0/24
100.76.162.0/24","10.195.5.115","TCP/80"
pp3_xdc-aws-pp-fw-xdc-aws-pp,5,pp3_web-service,ALLOW,"100.77.64.0/20
100.77.32.0/20
100.77.0.0/20","10.195.5.115","TCP/80"
pp3_xdc_ppx-PPX,0,pp3_all-tcp-ports,ALLOW,"10.216.216.0/24","10.195.73.0/24","TCP/1-65535"
pp3_xdc_ppx-PPX,1,pp3_all-tcp-ports,ALLOW,"10.216.140.0/24","10.195.73.0/24","TCP/1-65535"
pp3_xdc_ppx-PPX,2,pp3_test-ports,ALLOW,"10.215.66.42
10.215.66.41
10.215.66.40","10.195.5.75
10.195.5.72
10.195.5.71
10.195.5.77","TCP/80"
pp3_xdc_ppx-PPX,3,pp3_kafka-port,ALLOW,"10.223.73.0/24
10.193.73.0/24
10.195.73.0/24","10.195.73.0/24","TCP/9092"
pp3_xdc_ppx-PPX,4,pp3_kafka-port,ALLOW,"10.195.73.0/24","10.191.73.0/24","TCP/9092"
