Section,rule,display name,action,source,dest,service
SDDC_Specific,116,migrated_Temp_access_in_37,ALLOW,"172.17.200.69
172.17.200.20
172.17.200.67
172.17.200.68","104.121.238.21
2.22.40.111
2.17.0.136","TCP/443
TCP/80"
SDDC_Specific,117,migrated_Temp_access_in_39,ALLOW,"172.17.200.10
172.17.200.5","8.8.4.4
8.8.8.8","UDP/53
TCP/53"
SDDC_Specific,118,migrated_Temp_access_in_41,ALLOW,"172.17.200.10
172.17.200.5","0.0.0.0/0","UDP/53
TCP/53"
SDDC_Specific,119,migrated_Temp_access_in_43,ALLOW,"172.17.200.30","35.190.138.31
52.165.163.223","TCP/443
TCP/80"
SDDC_Specific,120,migrated_Temp_access_in_45,ALLOW,"172.17.200.253
172.17.200.142
172.17.200.111
172.17.200.254
172.17.200.141
172.17.200.38","0.0.0.0/0","ANY"
SDDC_Specific,121,migrated_Temp_access_in_47,ALLOW,"172.17.200.26","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,122,migrated_Temp_access_in_49,ALLOW,"172.17.200.54
172.17.200.53
172.17.200.56
172.17.200.55
172.17.200.58
172.17.200.57
172.17.200.59
172.17.200.61
172.17.200.60
172.17.200.52
172.17.200.51","10.130.251.49","ANY"
SDDC_Specific,123,migrated_STAGING_access_in_1,ALLOW,"172.17.105.0/24","0.0.0.0/0","ICMP"
SDDC_Specific,124,migrated_STAGING_access_in_2,ALLOW,"172.17.105.0/24","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","ANY"
SDDC_Specific,125,migrated_STAGING_access_in_3,ALLOW,"172.17.105.0/24","172.17.100.110
172.17.110.13
172.17.110.10
172.17.110.12
172.17.110.7
172.17.110.11","TCP/3142
TCP/8089
TCP/80
TCP/443"
SDDC_Specific,126,migrated_STAGING_access_in_4,ALLOW,"172.17.105.0/24","10.130.55.13
10.130.55.14
10.130.55.12
10.130.55.15
172.17.100.80
172.17.100.125","ANY"
SDDC_Specific,127,migrated_STAGING_access_in_5,ALLOW,"172.17.105.0/24","172.17.100.3
172.17.100.7","ANY"
SDDC_Specific,128,migrated_STAGING_access_in_8,ALLOW,"172.17.105.72
172.17.105.44
172.17.105.31","172.17.100.32
172.17.100.15
172.17.100.175
172.17.160.30
172.17.160.21
172.17.161.21","TCP/80
TCP/443"
SDDC_Specific,129,migrated_STAGING_access_in_9,ALLOW,"172.17.105.45","172.17.100.190","ANY"
SDDC_Specific,130,migrated_STAGING_access_in_10,ALLOW,"172.17.105.41","10.10.60.51","TCP/80
TCP/443"
SDDC_Specific,131,migrated_STAGING_access_in_13,ALLOW,"172.17.105.93
172.17.105.92
172.17.105.94","172.17.100.140","TCP/1080"
SDDC_Specific,132,migrated_STAGING_access_in_14,ALLOW,"172.17.100.89
172.17.105.31","193.235.36.0/22
172.17.36.0/25","TCP/8080
TCP/443"
SDDC_Specific,133,migrated_STAGING_access_in_15,ALLOW,"172.17.105.0/24","172.17.100.71","TCP/443
TCP/80"
SDDC_Specific,134,migrated_STAGING_access_in_16,ALLOW,"172.17.105.31","172.17.100.29","ANY"
SDDC_Specific,135,migrated_STAGING_access_in_18,ALLOW,"172.17.105.31","172.17.100.18","TCP/8080
TCP/443
TCP/80"
SDDC_Specific,136,migrated_STAGING_access_in_20,ALLOW,"172.17.105.183","172.17.100.97
172.17.100.25","TCP/443
TCP/80"
SDDC_Specific,137,migrated_STAGING_access_in_22,ALLOW,"172.17.105.187
172.17.105.31","172.17.100.190","TCP/5671
TCP/5672"
SDDC_Specific,138,migrated_STAGING_access_in_23,ALLOW,"172.17.105.187","172.17.100.142
172.17.100.144
172.17.100.143","TCP/8091"
SDDC_Specific,139,migrated_STAGING_access_in_27,ALLOW,"172.17.105.0/24","172.17.100.120
172.17.100.120
172.17.100.205","ANY"
SDDC_Specific,140,migrated_STAGING_access_in_28,ALLOW,"172.17.105.68","172.17.100.225","ANY"
SDDC_Specific,141,migrated_STAGING_access_in_32,ALLOW,"172.17.105.46","172.17.100.97","TCP/443
TCP/80"
SDDC_Specific,142,migrated_STAGING_access_in_33,ALLOW,"172.17.105.15","172.17.100.190","TCP/443
TCP/80"
SDDC_Specific,143,migrated_STAGING_access_in_35,ALLOW,"172.17.105.199","172.17.100.72","TCP/5000"
SDDC_Specific,144,migrated_STAGING_access_in_37,ALLOW,"172.17.105.0/24","172.17.100.72","TCP/5000
TCP/443"
SDDC_Specific,145,migrated_STAGING_access_in_39,ALLOW,"172.17.105.0/24","172.17.100.17","TCP/80
TCP/443"
SDDC_Specific,146,migrated_STAGING_access_in_41,ALLOW,"172.17.105.0/24","172.17.100.145","TCP/80
TCP/443"
SDDC_Specific,147,migrated_STAGING_access_in_42,ALLOW,"172.17.105.0/24","172.17.112.254","TCP/443"
SDDC_Specific,148,migrated_STAGING_access_in_43,DROP,"172.17.105.0/24","10.10.0.0/16
172.17.122.0/24
10.20.0.0/16
172.17.121.0/24
172.17.150.0/24
172.17.195.0/24
172.17.100.0/24
192.168.1.0/24
172.17.125.0/24
172.17.124.0/24
10.30.50.0/24
172.17.123.0/24
172.17.101.0/24
172.17.105.0/24","ANY"
SDDC_Specific,149,migrated_STAGING_access_in_44,ALLOW,"172.17.105.31","0.0.0.0/0","ANY"
SDDC_Specific,150,migrated_DEV-NEW_access_in_3,ALLOW,"172.17.100.0/24","0.0.0.0/0","ICMP"
SDDC_Specific,151,migrated_DEV-NEW_access_in_4,ALLOW,"172.17.100.0/24","172.17.100.110
172.17.110.13
172.17.110.10
172.17.110.12
172.17.110.7
172.17.110.11","TCP/5000
TCP/3142
TCP/443
TCP/80
TCP/8089"
SDDC_Specific,152,migrated_DEV-NEW_access_in_6,ALLOW,"172.17.100.64
172.17.100.91
172.17.100.55
172.17.100.120
172.17.100.56
172.17.100.57
172.17.100.53
172.17.100.61
172.17.100.145
172.17.100.132","10.10.11.102
10.10.60.51
10.10.11.117
10.10.11.100
10.10.11.101
10.10.11.16","TCP/80"
SDDC_Specific,153,migrated_DEV-NEW_access_in_8,ALLOW,"172.17.100.68
172.17.100.222
172.17.100.11
172.17.100.126
172.17.100.109
172.17.100.126
172.17.100.116
172.17.100.117
172.17.100.121
172.17.100.127
172.17.100.119
172.17.100.220
172.17.100.71
172.17.100.28","10.10.55.183","ANY"
SDDC_Specific,154,migrated_DEV-NEW_access_in_9,ALLOW,"172.17.100.0/24","10.130.55.13
10.130.55.14
10.130.55.12
10.130.55.15","ANY"
SDDC_Specific,155,migrated_DEV-NEW_access_in_11,ALLOW,"172.17.100.49","10.10.60.51","TCP/80"
SDDC_Specific,156,migrated_DEV-NEW_access_in_13,ALLOW,"172.17.100.240","10.10.11.147","TCP/80
TCP/443"
SDDC_Specific,157,migrated_DEV-NEW_access_in_20,ALLOW,"172.17.100.0/24","172.17.112.254","TCP/443"
SDDC_Specific,158,migrated_DEV-NEW_access_in_22,ALLOW,"172.17.100.215
172.17.100.129","172.17.112.254","TCP/80
TCP/443"
SDDC_Specific,159,migrated_DEV-NEW_access_in_24,ALLOW,"172.17.100.17","172.17.105.0/24","TCP/443
TCP/80"
SDDC_Specific,160,migrated_DEV-NEW_access_in_29,ALLOW,"172.17.100.28","52.208.54.237
52.50.55.93
54.171.89.102
52.211.5.199
52.215.81.179","TCP/443
TCP/8443"
SDDC_Specific,161,migrated_DEV-NEW_access_in_30,ALLOW,"172.17.100.183","172.17.105.31","TCP/80
TCP/443"
SDDC_Specific,162,migrated_DEV-NEW_access_in_31,ALLOW,"172.17.100.205","10.10.12.11
10.10.12.12","TCP/80"
SDDC_Specific,163,migrated_DEV-NEW_access_in_32,ALLOW,"172.17.100.0/24","10.10.220.30","ANY"
SDDC_Specific,164,migrated_DEV-NEW_access_in_33,ALLOW,"172.17.100.3","10.10.55.0/24","TCP/8089
TCP/9997"
SDDC_Specific,165,migrated_DEV-NEW_access_in_35,ALLOW,"172.17.100.109","10.10.11.115","TCP/80
TCP/443"
SDDC_Specific,166,migrated_DEV-NEW_access_in_36,DROP,"172.17.100.0/24","10.10.0.0/16
10.20.0.0/16
192.168.1.0/24","ANY"
SDDC_Specific,167,migrated_DEV-NEW_access_in_38,ALLOW,"172.17.100.15
172.17.100.19","0.0.0.0/0","TCP/53
TCP/80
UDP/53
TCP/443"
SDDC_Specific,168,migrated_DEV-NEW_access_in_40,ALLOW,"172.17.100.18
172.17.100.81","172.17.0.0/16","TCP/443
TCP/80"
SDDC_Specific,169,migrated_DEV-NEW_access_in_42,ALLOW,"172.17.100.0/24","172.17.200.0/24","ANY"
SDDC_Specific,170,migrated_DEV-NEW_access_in_44,ALLOW,"172.17.100.0/24","172.17.0.0/16","ANY"
SDDC_Specific,171,migrated_DEV-NEW_access_in_46,ALLOW,"172.17.100.125","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,172,migrated_DEV-NEW_access_in_48,ALLOW,"172.17.100.0/24","172.21.0.0/16
10.32.0.0/16
10.1.0.0/16","ANY"
SDDC_Specific,173,migrated_DEV-NEW_access_in_50,ALLOW,"172.17.100.225","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,174,migrated_DEV-NEW_access_in_52,ALLOW,"172.17.100.0/24","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,175,migrated_DEV-NEW_access_in_54,ALLOW,"172.17.100.3","0.0.0.0/0","TCP/25"
SDDC_Specific,176,migrated_DEV-NEW_access_in_56,ALLOW,"172.17.100.18","0.0.0.0/0","TCP/443"
SDDC_Specific,177,migrated_DEV-NEW_access_in_58,ALLOW,"172.17.100.232","0.0.0.0/0","TCP/993"
SDDC_Specific,178,migrated_DEV-NEW_access_in_60,ALLOW,"172.17.100.232","217.168.165.186","TCP/143"
SDDC_Specific,179,migrated_DEV-NEW_access_in_62,ALLOW,"172.17.100.150","0.0.0.0/0","ANY"
SDDC_Specific,180,migrated_DEV-NEW_access_in_64,ALLOW,"172.17.100.55","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,181,migrated_DEV-NEW_access_in_66,ALLOW,"172.17.100.23","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,182,migrated_DEV-NEW_access_in_68,ALLOW,"172.17.100.0/24","0.0.0.0/0","UDP/123"
SDDC_Specific,183,migrated_DEV-NEW_access_in_70,ALLOW,"172.17.100.3","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,184,migrated_DEV-NEW_access_in_72,ALLOW,"172.17.100.7","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,185,migrated_DEV-NEW_access_in_74,ALLOW,"172.17.100.8","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,186,migrated_DEV-NEW_access_in_76,ALLOW,"172.17.100.9","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,187,migrated_DEV-NEW_access_in_78,ALLOW,"172.17.100.15","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,188,migrated_DEV-NEW_access_in_80,ALLOW,"172.17.100.20","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,189,migrated_DEV-NEW_access_in_82,ALLOW,"172.17.100.25","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,190,migrated_DEV-NEW_access_in_85,ALLOW,"172.17.100.28","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,191,migrated_DEV-NEW_access_in_87,ALLOW,"172.17.100.29","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,192,migrated_DEV-NEW_access_in_89,ALLOW,"172.17.100.31","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,193,migrated_DEV-NEW_access_in_91,ALLOW,"172.17.100.32","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,194,migrated_DEV-NEW_access_in_93,ALLOW,"172.17.100.34","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,195,migrated_DEV-NEW_access_in_95,ALLOW,"172.17.100.42","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,196,migrated_DEV-NEW_access_in_97,ALLOW,"172.17.100.49","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,197,migrated_DEV-NEW_access_in_99,ALLOW,"172.17.100.52","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,198,migrated_DEV-NEW_access_in_101,ALLOW,"172.17.100.53","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,199,migrated_DEV-NEW_access_in_103,ALLOW,"172.17.100.54","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,200,migrated_DEV-NEW_access_in_105,ALLOW,"172.17.100.57","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,201,migrated_DEV-NEW_access_in_107,ALLOW,"172.17.100.58","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,202,migrated_DEV-NEW_access_in_108,ALLOW,"172.17.100.61","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,203,migrated_DEV-NEW_access_in_109,ALLOW,"172.17.100.64","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,204,migrated_DEV-NEW_access_in_110,ALLOW,"172.17.100.65","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,205,migrated_DEV-NEW_access_in_111,ALLOW,"172.17.100.66","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,206,migrated_DEV-NEW_access_in_112,ALLOW,"172.17.100.67","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,207,migrated_DEV-NEW_access_in_113,ALLOW,"172.17.100.69","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,208,migrated_DEV-NEW_access_in_114,ALLOW,"172.17.100.70","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,209,migrated_DEV-NEW_access_in_115,ALLOW,"172.17.100.71","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,210,migrated_DEV-NEW_access_in_116,ALLOW,"172.17.100.76","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,211,migrated_DEV-NEW_access_in_117,ALLOW,"172.17.100.78","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,212,migrated_DEV-NEW_access_in_118,ALLOW,"172.17.100.79","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,213,migrated_DEV-NEW_access_in_119,ALLOW,"172.17.100.80","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,214,migrated_DEV-NEW_access_in_120,ALLOW,"172.17.100.81","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,215,migrated_DEV-NEW_access_in_121,ALLOW,"172.17.100.82","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,216,migrated_DEV-NEW_access_in_122,ALLOW,"172.17.100.83","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,217,migrated_DEV-NEW_access_in_123,ALLOW,"172.17.100.85","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,218,migrated_DEV-NEW_access_in_124,ALLOW,"172.17.100.89","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,219,migrated_DEV-NEW_access_in_125,ALLOW,"172.17.100.91","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,220,migrated_DEV-NEW_access_in_126,ALLOW,"172.17.100.96","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,221,migrated_DEV-NEW_access_in_127,ALLOW,"172.17.100.97","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,222,migrated_DEV-NEW_access_in_128,ALLOW,"172.17.100.98","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,223,migrated_DEV-NEW_access_in_129,ALLOW,"172.17.100.99","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,224,migrated_DEV-NEW_access_in_130,ALLOW,"172.17.100.100","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,225,migrated_DEV-NEW_access_in_131,ALLOW,"172.17.100.113","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,226,migrated_DEV-NEW_access_in_132,ALLOW,"172.17.100.118","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,227,migrated_DEV-NEW_access_in_133,ALLOW,"172.17.100.125","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,228,migrated_DEV-NEW_access_in_135,ALLOW,"172.17.100.109
172.17.100.126
172.17.100.116
172.17.100.127
172.17.100.128","0.0.0.0/0","TCP/443
TCP/22
TCP/80"
SDDC_Specific,229,migrated_DEV-NEW_access_in_136,ALLOW,"172.17.100.130","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,230,migrated_DEV-NEW_access_in_137,ALLOW,"172.17.100.131","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,231,migrated_DEV-NEW_access_in_139,ALLOW,"172.17.100.132","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,232,migrated_DEV-NEW_access_in_140,ALLOW,"172.17.100.142","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,233,migrated_DEV-NEW_access_in_141,ALLOW,"172.17.100.143","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,234,migrated_DEV-NEW_access_in_142,ALLOW,"172.17.100.144","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,235,migrated_DEV-NEW_access_in_143,ALLOW,"172.17.100.145","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,236,migrated_DEV-NEW_access_in_144,ALLOW,"172.17.100.152","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,237,migrated_DEV-NEW_access_in_145,ALLOW,"172.17.100.165","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,238,migrated_DEV-NEW_access_in_146,ALLOW,"172.17.100.179","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,239,migrated_DEV-NEW_access_in_147,ALLOW,"172.17.100.180","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,240,migrated_DEV-NEW_access_in_148,ALLOW,"172.17.100.181","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,241,migrated_DEV-NEW_access_in_149,ALLOW,"172.17.100.185","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,242,migrated_DEV-NEW_access_in_150,ALLOW,"172.17.100.186","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,243,migrated_DEV-NEW_access_in_151,ALLOW,"172.17.100.187","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,244,migrated_DEV-NEW_access_in_152,ALLOW,"172.17.100.188","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,245,migrated_DEV-NEW_access_in_153,ALLOW,"172.17.100.190","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,246,migrated_DEV-NEW_access_in_154,ALLOW,"172.17.100.193","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,247,migrated_DEV-NEW_access_in_155,ALLOW,"172.17.100.195","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,248,migrated_DEV-NEW_access_in_156,ALLOW,"172.17.100.196","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,249,migrated_DEV-NEW_access_in_157,ALLOW,"172.17.100.203","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,250,migrated_DEV-NEW_access_in_158,ALLOW,"172.17.100.215","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,251,migrated_DEV-NEW_access_in_159,ALLOW,"172.17.100.224","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,252,migrated_DEV-NEW_access_in_160,ALLOW,"172.17.100.240","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,253,migrated_DEV-NEW_access_in_161,ALLOW,"172.17.100.241","0.0.0.0/0","TCP/80
TCP/443"
SDDC_Specific,254,migrated_STAGING1_access_in_2,ALLOW,"172.17.121.0/24","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","ANY"
SDDC_Specific,255,migrated_STAGING1_access_in_3,ALLOW,"172.17.121.0/24","172.17.100.110
172.17.110.13
172.17.110.10
172.17.110.12
172.17.110.7
172.17.110.11","TCP/443
TCP/80
TCP/3142
TCP/8089"
SDDC_Specific,256,migrated_STAGING1_access_in_4,ALLOW,"172.17.121.0/24","172.17.100.190","ANY"
SDDC_Specific,257,migrated_STAGING1_access_in_5,DROP,"172.17.121.0/24","10.10.0.0/16
172.17.122.0/24
10.20.0.0/16
172.17.121.0/24
172.17.150.0/24
172.17.195.0/24
172.17.100.0/24
192.168.1.0/24
172.17.125.0/24
172.17.124.0/24
10.30.50.0/24
172.17.123.0/24
172.17.101.0/24
172.17.105.0/24","ANY"
SDDC_Specific,258,migrated_STAGING3_access_in_2,ALLOW,"172.17.123.0/24","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","ANY"
SDDC_Specific,259,migrated_STAGING3_access_in_3,ALLOW,"172.17.123.0/24","172.17.100.110
172.17.110.13
172.17.110.10
172.17.110.12
172.17.110.7
172.17.110.11","TCP/443
TCP/3142
TCP/8089
TCP/80"
SDDC_Specific,260,migrated_STAGING3_access_in_4,ALLOW,"172.17.123.0/24","172.17.112.20","TCP/22
TCP/80
TCP/443"
SDDC_Specific,261,migrated_STAGING3_access_in_6,ALLOW,"172.17.123.12
172.17.123.4","172.17.112.254","TCP/80
TCP/443"
SDDC_Specific,262,migrated_STAGING3_access_in_7,ALLOW,"172.17.123.0/24","172.17.200.111","ANY"
SDDC_Specific,263,migrated_STAGING3_access_in_8,ALLOW,"172.17.123.12
172.17.123.11","62.23.133.239
62.23.133.222","TCP/22"
SDDC_Specific,264,migrated_STAGING3_access_in_10,ALLOW,"172.17.123.12
172.17.123.11","10.130.55.13
10.130.55.14
10.130.55.12
10.130.55.15
172.17.100.125","ANY"
SDDC_Specific,265,migrated_STAGING3_access_in_12,ALLOW,"172.17.123.11","172.17.100.97","TCP/80"
SDDC_Specific,266,migrated_STAGING3_access_in_13,ALLOW,"172.17.123.3","0.0.0.0/0","ANY"
SDDC_Specific,267,migrated_STAGING3_access_in_15,ALLOW,"172.17.123.4","10.10.220.11
10.10.220.12","UDP/49152-65535
UDP/138
TCP/135
TCP/1025-5000
TCP/3268
TCP/25
UDP/1025-5000
TCP/139
TCP/464
TCP/445
UDP/53
TCP/514
TCP/53
TCP/49164
TCP/49152-65535
UDP/464
TCP/88
UDP/123
TCP/3269
TCP/636
UDP/137
UDP/67
UDP/389
TCP/9389
UDP/2535
UDP/88
TCP/389
UDP/445
TCP/443
TCP/8530
TCP/5722"
SDDC_Specific,268,migrated_STAGING3_access_in_16,ALLOW,"172.17.123.0/24","172.17.100.3","ANY"
SDDC_Specific,269,migrated_STAGING3_access_in_17,DROP,"172.17.123.0/24","10.10.0.0/16
172.17.122.0/24
10.20.0.0/16
172.17.121.0/24
172.17.150.0/24
172.17.195.0/24
172.17.100.0/24
192.168.1.0/24
172.17.125.0/24
172.17.124.0/24
10.30.50.0/24
172.17.123.0/24
172.17.101.0/24
172.17.105.0/24","ANY"
SDDC_Specific,270,migrated_STAGING2_access_in_2,ALLOW,"172.17.122.0/24","10.40.60.5
172.17.200.10
10.40.60.6
172.17.200.5","ANY"
SDDC_Specific,271,migrated_STAGING2_access_in_3,ALLOW,"172.17.122.0/24","172.17.100.110
172.17.110.13
172.17.110.10
172.17.110.12
172.17.110.7
172.17.110.11","TCP/8089
TCP/3142
TCP/80
TCP/443"
SDDC_Specific,272,migrated_STAGING2_access_in_4,ALLOW,"172.17.122.0/24","10.130.55.13
10.130.55.14
10.130.55.12
10.130.55.15
172.17.100.125","ANY"
SDDC_Specific,273,migrated_STAGING2_access_in_5,ALLOW,"172.17.122.0/24","172.17.100.3","ANY"
SDDC_Specific,274,migrated_STAGING2_access_in_6,ALLOW,"172.17.122.0/24","172.17.161.21
172.17.100.7","ANY"
SDDC_Specific,275,migrated_STAGING2_access_in_7,ALLOW,"172.17.122.0/24","172.17.200.111","ANY"
SDDC_Specific,276,migrated_STAGING2_access_in_9,ALLOW,"172.17.122.36","172.17.100.72","ANY"
SDDC_Specific,277,migrated_STAGING2_access_in_11,ALLOW,"172.17.122.44
172.17.122.21
172.17.122.27
172.17.122.31
172.17.122.38
172.17.122.43","172.17.100.25","ANY"
SDDC_Specific,278,migrated_STAGING2_access_in_13,ALLOW,"172.17.122.21","172.17.100.18","TCP/80"
SDDC_Specific,279,migrated_STAGING2_access_in_14,ALLOW,"172.17.122.40
172.17.122.39","10.10.12.11
10.10.12.12","TCP/80
TCP/443"
SDDC_Specific,280,migrated_STAGING2_access_in_16,ALLOW,"172.17.122.24","172.17.105.65
172.17.100.76","TCP/80"
SDDC_Specific,281,migrated_STAGING2_access_in_18,ALLOW,"172.17.122.44
172.17.122.43","172.17.100.76","TCP/443
TCP/80"
SDDC_Specific,282,migrated_STAGING2_access_in_21,ALLOW,"172.17.122.0/24","10.10.60.51
10.10.11.16","TCP/80
TCP/443"
SDDC_Specific,283,migrated_STAGING2_access_in_22,ALLOW,"172.17.122.20","172.17.100.32","TCP/8080
TCP/443
TCP/80"
SDDC_Specific,284,migrated_STAGING2_access_in_24,ALLOW,"172.17.122.44
172.17.122.43
172.17.122.41","172.17.100.72","TCP/5000"
SDDC_Specific,285,migrated_STAGING2_access_in_25,ALLOW,"172.17.122.0/24","172.17.112.254","TCP/443"
SDDC_Specific,286,migrated_STAGING2_access_in_26,DROP,"172.17.122.0/24","10.10.0.0/16
172.17.122.0/24
10.20.0.0/16
172.17.121.0/24
172.17.150.0/24
172.17.195.0/24
172.17.100.0/24
192.168.1.0/24
172.17.125.0/24
172.17.124.0/24
10.30.50.0/24
172.17.123.0/24
172.17.101.0/24
172.17.105.0/24","ANY"
SDDC_Specific,287,migrated_STAGING2_access_in_28,ALLOW,"172.17.122.29
172.17.122.27
172.17.122.38
172.17.122.28
172.17.122.39
172.17.122.21
172.17.122.32
172.17.122.33
172.17.122.22
172.17.122.30
172.17.122.31
172.17.122.20
172.17.122.36
172.17.122.25
172.17.122.37
172.17.122.26
172.17.122.34
172.17.122.23
172.17.122.24
172.17.122.35
172.17.122.40","172.17.0.0/16","ANY"
SDDC_Specific,288,migrated_STAGING2_access_in_30,ALLOW,"172.17.122.29
172.17.122.27
172.17.122.38
172.17.122.28
172.17.122.39
172.17.122.21
172.17.122.32
172.17.122.33
172.17.122.22
172.17.122.30
172.17.122.31
172.17.122.20
172.17.122.36
172.17.122.25
172.17.122.37
172.17.122.26
172.17.122.34
172.17.122.23
172.17.122.24
172.17.122.35
172.17.122.40","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,289,migrated_STAGING2_access_in_31,ALLOW,"172.17.122.26","0.0.0.0/0","ANY"
SDDC_Specific,290,migrated_STAGING2_access_in_33,ALLOW,"172.17.122.29
172.17.122.27
172.17.122.38
172.17.122.28
172.17.122.39
172.17.122.21
172.17.122.32
172.17.122.33
172.17.122.22
172.17.122.30
172.17.122.31
172.17.122.20
172.17.122.36
172.17.122.25
172.17.122.37
172.17.122.26
172.17.122.34
172.17.122.23
172.17.122.24
172.17.122.35
172.17.122.40","0.0.0.0/0","ANY"
SDDC_Specific,291,migrated_NYX2_access_in_1,DROP,"172.17.162.0/24","10.10.0.0/16
10.20.0.0/16
192.168.1.0/24","ANY"
SDDC_Specific,292,migrated_NYX2_access_in_2,ALLOW,"172.17.162.0/24","172.16.0.0/12
10.0.0.0/8
192.168.0.0/16","ANY"
SDDC_Specific,293,migrated_NYX2_access_in_3,ALLOW,"172.17.162.12","0.0.0.0/0","ANY"
SDDC_Specific,294,migrated_NYX2_access_in_4,ALLOW,"172.17.162.13","0.0.0.0/0","ANY"
